Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
2,0,2,1,2,4,1,2554,0,5,3,0,103770,0.0,14,0,10.0,2,10,0,2,3,3,2.0,3.0,3.0
2,0,2,2,14,2,5,2555,0,1,7,1,22350,2.0,14,1,9.0,2,5,1,0,3,3,3.0,4.0,3.0
1,0,2,1,5,5,1,2556,0,1,7,2,105020,3.0,12,0,11.0,4,3,1,2,2,3,4.0,1.0,3.0
2,0,2,1,7,2,3,2557,1,1,4,1,20110,5.0,13,0,16.0,4,5,0,4,4,3,4.0,1.0,3.0
2,0,2,2,2,1,5,2558,1,2,2,1,18590,0.0,25,1,3.0,2,3,0,2,2,4,4.0,2.0,3.0
3,0,2,1,3,3,3,2559,0,2,7,1,37600,0.0,14,1,9.0,2,9,3,8,2,3,2.0,4.0,2.0
2,0,1,1,5,3,3,2560,0,4,4,2,177790,0.0,17,1,10.0,5,10,0,8,1,3,2.0,4.0,2.0
2,0,2,1,3,3,4,2561,1,1,7,0,68330,2.0,13,0,22.0,3,19,11,16,3,3,1.0,1.0,3.0
1,0,2,1,26,2,1,2562,1,2,1,1,68120,0.0,13,0,1.0,2,1,1,0,2,3,2.0,3.0,2.0
1,0,2,1,4,3,5,2563,1,2,4,2,51710,0.0,20,1,8.0,1,8,0,7,2,4,1.0,3.0,2.0
3,0,1,1,2,3,1,2564,1,2,5,0,197400,3.0,14,0,24.0,2,22,4,7,4,3,4.0,4.0,3.0
3,0,2,2,1,2,3,2565,1,4,3,1,187110,2.0,12,1,10.0,0,2,2,2,3,3,2.0,1.0,3.0
2,1,0,1,27,2,1,2566,0,1,8,1,36920,0.0,12,1,5.0,5,5,3,0,3,3,4.0,1.0,3.0
4,1,2,0,1,2,3,2567,0,5,7,2,25590,1.0,21,0,5.0,3,4,1,0,3,4,1.0,4.0,3.0
2,0,2,1,13,3,5,2568,0,3,0,1,25170,2.0,14,0,12.0,3,4,1,3,3,3,3.0,2.0,1.0
3,0,2,1,5,3,1,2569,0,1,7,1,66230,5.0,18,0,14.0,3,5,1,4,3,3,,2.0,3.0
3,0,2,1,7,3,5,2570,0,2,7,1,182650,9.0,12,1,18.0,4,13,5,7,3,3,3.0,1.0,4.0
2,0,2,2,9,4,1,2571,0,1,7,0,161240,2.0,23,1,8.0,2,5,1,4,2,4,3.0,4.0,3.0
2,0,2,1,8,1,1,2572,0,3,2,1,25850,3.0,12,0,9.0,5,4,0,1,3,3,4.0,4.0,2.0
2,0,2,2,25,2,1,2573,0,3,4,0,182130,8.0,21,2,4.0,3,2,2,2,4,4,1.0,3.0,2.0
1,0,1,2,16,2,1,2574,1,2,0,1,83800,0.0,14,0,7.0,3,7,7,7,4,3,3.0,4.0,3.0
3,0,1,1,8,4,1,2575,0,2,3,2,29940,4.0,18,1,12.0,2,4,0,3,3,3,2.0,3.0,3.0
2,0,2,2,1,3,1,2576,0,5,7,2,12230,0.0,13,1,10.0,3,10,0,9,3,3,2.0,3.0,2.0
1,0,1,2,8,3,1,2577,1,4,6,1,11180,0.0,11,0,7.0,3,7,0,7,3,3,3.0,4.0,3.0
1,1,1,0,2,4,0,2578,1,2,7,2,28750,0.0,11,0,1.0,3,1,0,0,3,3,3.0,1.0,3.0
2,0,0,1,8,5,3,2579,0,2,8,1,188240,6.0,19,1,10.0,4,3,1,2,3,3,1.0,3.0,3.0
1,0,2,2,3,2,5,2580,1,2,0,1,135770,1.0,12,1,6.0,2,5,1,2,3,3,2.0,2.0,2.0
2,0,1,1,9,4,1,2581,0,2,4,1,26250,1.0,12,3,16.0,4,15,6,11,3,3,3.0,4.0,3.0
1,1,2,1,25,3,5,2582,1,1,5,2,187890,3.0,16,1,6.0,4,2,2,2,3,3,4.0,3.0,3.0
3,0,0,1,1,4,3,2583,1,1,6,1,45380,8.0,11,0,16.0,3,8,1,7,3,3,3.0,2.0,4.0
4,0,2,1,4,3,5,2584,0,2,7,1,198470,4.0,14,0,6.0,6,0,0,0,3,3,4.0,1.0,
2,0,2,1,1,3,4,2585,0,1,2,1,105120,0.0,12,1,10.0,2,10,7,9,3,3,1.0,1.0,3.0
2,0,1,1,4,2,3,2586,0,1,3,0,44440,0.0,13,0,20.0,2,20,0,7,3,3,4.0,2.0,3.0
4,0,2,2,5,3,2,2587,1,5,8,1,21540,4.0,21,1,29.0,3,1,0,0,3,4,4.0,4.0,2.0
2,1,1,1,9,3,1,2588,1,2,2,2,191900,3.0,17,1,8.0,2,4,0,3,3,3,1.0,3.0,3.0
2,0,2,1,3,4,1,2589,0,1,8,0,44900,2.0,21,1,10.0,1,5,0,3,3,4,2.0,4.0,4.0
3,0,1,2,11,4,1,2590,1,2,6,1,35060,3.0,11,1,28.0,4,5,4,3,2,3,2.0,4.0,3.0
3,0,2,2,1,3,1,2591,0,1,7,0,23720,3.0,12,1,14.0,3,0,0,0,3,3,2.0,4.0,3.0
1,1,1,2,8,1,1,2592,1,4,2,1,102310,0.0,13,1,1.0,2,1,0,0,3,3,1.0,2.0,3.0
2,0,2,1,25,1,3,2593,1,1,7,1,54100,0.0,18,0,5.0,4,5,0,4,3,3,2.0,1.0,1.0
1,0,0,1,21,1,3,2594,1,3,6,2,79780,0.0,16,2,5.0,2,5,1,4,3,3,3.0,3.0,2.0
2,0,0,2,23,1,3,2595,1,1,7,0,38670,0.0,11,1,4.0,4,4,2,3,4,3,3.0,1.0,4.0
2,0,0,1,1,3,1,2596,1,2,6,1,28380,0.0,19,2,5.0,5,5,0,2,1,3,1.0,2.0,3.0
2,0,2,2,2,3,2,2597,1,4,0,2,46950,0.0,16,1,14.0,2,14,2,1,3,3,1.0,4.0,2.0
2,0,2,1,19,3,5,2598,0,1,5,0,33390,1.0,16,0,9.0,2,8,1,1,2,3,4.0,3.0,2.0
1,0,2,1,2,2,1,2599,1,2,6,2,20800,0.0,13,0,7.0,6,7,7,6,4,3,3.0,1.0,2.0
1,0,2,1,2,4,4,2600,1,2,2,1,20960,0.0,22,0,5.0,2,5,0,2,4,4,1.0,1.0,2.0
2,0,0,1,3,1,1,2601,1,3,3,0,62090,5.0,17,1,9.0,5,5,1,2,4,3,3.0,4.0,3.0
2,0,1,1,25,5,5,2602,0,2,1,1,180610,0.0,14,1,10.0,2,10,8,7,3,3,4.0,1.0,3.0
1,1,2,2,7,5,1,2603,0,2,8,0,171230,5.0,15,1,6.0,2,4,0,3,2,3,3.0,4.0,2.0
2,0,2,1,9,2,5,2604,1,3,8,2,23720,4.0,12,0,20.0,3,1,0,0,2,3,1.0,1.0,2.0
2,0,2,1,5,3,1,2605,1,2,8,1,48830,0.0,18,1,10.0,1,10,0,9,1,3,3.0,4.0,3.0
1,0,2,2,2,3,1,2606,0,1,3,2,39040,0.0,15,0,7.0,2,7,0,7,3,3,4.0,4.0,3.0
2,0,2,1,8,1,3,2607,0,2,6,2,46270,8.0,17,1,8.0,2,1,0,0,2,3,4.0,4.0,3.0
2,1,1,1,2,1,4,2608,1,3,7,1,70940,0.0,14,1,10.0,2,10,0,8,3,3,1.0,4.0,3.0
4,1,2,1,18,3,3,2609,1,1,6,2,34230,6.0,15,1,15.0,4,2,2,2,3,3,1.0,1.0,2.0
4,0,2,1,14,3,4,2610,1,3,6,1,66740,3.0,17,1,9.0,2,4,2,3,3,3,1.0,3.0,2.0
2,0,1,1,2,4,3,2611,0,4,7,0,168800,0.0,14,3,9.0,2,9,2,8,3,3,4.0,3.0,3.0
3,0,2,1,3,3,3,2612,1,1,6,1,90940,0.0,12,1,10.0,0,10,0,9,3,3,1.0,3.0,3.0
2,0,1,1,2,5,3,2613,0,4,7,1,84460,0.0,14,0,6.0,3,6,1,2,2,3,4.0,2.0,3.0
4,0,2,2,9,3,2,2614,1,2,2,1,119160,4.0,15,1,35.0,3,10,1,4,2,3,3.0,2.0,3.0
2,0,2,2,6,3,4,2615,1,1,4,0,45340,0.0,13,0,1.0,2,1,0,0,3,3,4.0,4.0,3.0
2,0,2,1,4,3,1,2616,1,2,7,2,98520,0.0,12,1,20.0,5,20,11,10,2,3,2.0,1.0,3.0
3,0,0,1,10,4,1,2617,0,2,6,2,61510,0.0,13,1,20.0,3,20,3,7,3,3,4.0,3.0,3.0
2,0,0,1,14,2,1,2618,1,2,0,1,23020,4.0,14,0,13.0,3,11,4,8,3,3,3.0,3.0,4.0
4,0,2,1,1,3,3,2619,0,2,1,2,23620,6.0,13,1,9.0,2,5,1,4,4,3,3.0,1.0,3.0
1,0,2,1,5,4,4,2620,1,1,4,2,178610,0.0,11,2,4.0,5,4,1,2,1,3,2.0,3.0,2.0
1,0,2,1,7,3,1,2621,1,2,6,2,191870,0.0,11,1,5.0,2,5,1,4,3,3,4.0,4.0,4.0
2,0,1,1,21,3,3,2622,0,3,6,1,197170,0.0,21,0,10.0,1,10,9,4,2,4,4.0,3.0,4.0
2,0,2,1,8,1,3,2623,0,5,6,1,35440,3.0,18,3,15.0,3,11,5,10,2,3,2.0,2.0,3.0
1,0,2,2,20,5,3,2624,0,2,2,1,85000,4.0,12,0,6.0,2,2,1,2,3,3,3.0,2.0,3.0
1,0,2,0,20,4,1,2625,1,2,6,1,46610,0.0,11,0,12.0,3,12,1,7,2,3,4.0,2.0,2.0
1,0,2,1,7,2,3,2626,1,5,7,0,41030,6.0,15,1,7.0,2,2,0,2,3,3,4.0,3.0,2.0
3,0,2,1,1,4,1,2627,1,2,7,2,42490,2.0,13,1,25.0,2,17,12,11,2,3,1.0,3.0,3.0
2,0,0,1,1,3,1,2628,1,2,6,0,140260,0.0,12,0,1.0,4,1,0,0,3,3,2.0,3.0,2.0
2,0,2,1,19,3,1,2629,0,2,7,1,68930,0.0,17,0,15.0,3,15,5,8,3,3,4.0,2.0,3.0
2,0,2,1,10,4,3,2630,0,3,7,1,61250,0.0,13,1,2.0,3,2,1,2,3,3,1.0,3.0,3.0
2,0,1,1,1,4,4,2631,1,2,6,1,36690,2.0,19,0,10.0,2,8,7,7,3,3,1.0,3.0,3.0
3,0,2,1,6,3,3,2632,1,2,2,0,100080,6.0,19,1,9.0,3,4,1,2,1,3,4.0,1.0,2.0
3,0,2,2,2,2,3,2633,1,1,0,1,23870,3.0,17,1,12.0,1,5,1,0,1,3,4.0,4.0,3.0
3,0,0,1,21,2,3,2634,1,1,7,1,46390,0.0,11,1,13.0,2,13,5,12,2,3,3.0,2.0,1.0
2,0,2,1,4,3,1,2635,1,2,0,1,78980,7.0,15,0,5.0,2,2,2,2,2,3,4.0,3.0,3.0
1,0,2,0,12,1,0,2636,1,2,7,2,25340,0.0,11,0,3.0,1,3,1,2,3,3,4.0,3.0,4.0
2,0,2,1,9,3,3,2637,0,2,7,2,131420,0.0,25,2,10.0,4,10,0,8,3,4,2.0,3.0,3.0
2,0,2,2,3,4,3,2638,1,3,0,1,16110,0.0,14,0,9.0,2,9,8,1,2,3,2.0,4.0,3.0
2,0,2,1,3,2,5,2639,1,3,4,2,53630,0.0,13,0,6.0,4,6,4,1,3,3,3.0,2.0,3.0
2,0,2,1,1,4,3,2640,1,2,5,1,50710,8.0,17,1,8.0,3,1,0,0,2,3,1.0,4.0,2.0
2,0,2,1,1,2,3,2641,1,3,7,1,136950,0.0,13,0,2.0,3,2,2,2,3,3,2.0,2.0,3.0
2,0,2,1,4,4,1,2642,1,1,7,2,134020,7.0,14,1,18.0,1,7,1,7,3,3,1.0,4.0,3.0
2,0,2,2,20,4,3,2643,0,2,5,1,20290,3.0,11,1,20.0,3,18,1,11,2,3,2.0,3.0,3.0
2,0,2,1,18,3,1,2644,1,2,3,1,63770,0.0,12,2,14.0,3,14,5,7,3,3,3.0,4.0,3.0
2,0,2,1,1,3,1,2645,0,4,7,1,54290,0.0,17,1,16.0,3,16,6,8,3,3,3.0,4.0,3.0
1,0,2,1,2,4,3,2646,0,2,4,0,27850,0.0,21,0,5.0,2,5,0,4,3,4,1.0,3.0,2.0
4,0,0,1,2,4,4,2647,1,1,3,0,46140,2.0,16,1,16.0,3,9,0,0,3,3,1.0,4.0,2.0
3,0,2,1,8,1,1,2648,0,1,8,2,26100,6.0,15,0,6.0,2,4,1,2,3,3,2.0,4.0,3.0
1,0,2,2,10,5,3,2649,1,3,6,2,66870,0.0,19,3,2.0,0,2,1,2,3,3,3.0,1.0,3.0
2,0,0,1,3,4,1,2650,0,2,5,2,47240,2.0,12,1,21.0,4,6,1,3,4,3,4.0,4.0,2.0
1,1,1,1,2,4,1,2651,0,2,4,1,61790,0.0,11,0,1.0,3,1,1,0,3,3,4.0,1.0,2.0
2,0,2,1,24,3,1,2652,0,2,2,1,61200,0.0,19,0,9.0,2,9,3,4,3,3,1.0,4.0,3.0
2,0,1,1,16,1,3,2653,1,2,7,0,105960,7.0,15,0,18.0,3,4,0,2,2,3,4.0,2.0,3.0
4,0,0,1,8,1,1,2654,1,1,7,0,54670,0.0,20,0,13.0,6,13,1,9,2,4,3.0,3.0,2.0
1,1,2,1,9,4,3,2655,1,2,8,1,29960,9.0,25,0,4.0,4,2,2,2,3,4,1.0,4.0,4.0
3,0,2,1,17,1,1,2656,1,3,6,1,99980,5.0,24,2,24.0,3,22,4,14,2,4,1.0,3.0,2.0
4,1,2,2,10,4,4,2657,1,2,7,1,40780,8.0,24,1,14.0,3,10,9,8,3,4,4.0,3.0,1.0
3,0,2,1,13,4,1,2658,0,1,0,1,109200,0.0,15,1,20.0,3,20,0,10,4,3,1.0,2.0,3.0
2,0,2,2,1,3,3,2659,0,1,2,1,62320,0.0,13,1,8.0,3,8,1,7,3,3,4.0,3.0,3.0
2,0,0,2,1,1,3,2660,0,1,1,0,132470,0.0,14,0,15.0,3,15,11,11,3,3,4.0,4.0,2.0
3,0,2,1,1,5,3,2661,1,1,0,0,40810,2.0,13,0,14.0,3,5,0,4,3,3,3.0,2.0,3.0
2,0,2,2,9,4,1,2662,0,2,6,2,57690,0.0,11,0,4.0,3,4,1,2,3,3,4.0,1.0,3.0
2,0,2,1,16,3,3,2663,0,2,0,2,23940,0.0,16,1,9.0,3,9,1,7,3,3,3.0,4.0,3.0
2,0,2,1,23,3,3,2664,1,3,8,1,39040,0.0,22,0,10.0,3,10,1,9,2,4,1.0,4.0,3.0
3,1,1,2,4,2,1,2665,0,2,2,0,167990,7.0,14,1,12.0,2,6,0,1,2,3,2.0,3.0,3.0
2,0,2,1,22,4,1,2666,1,1,0,1,29500,4.0,14,0,8.0,1,6,0,0,2,3,2.0,4.0,2.0
3,0,2,2,24,3,1,2667,1,1,2,2,36290,8.0,16,1,8.0,2,5,0,1,4,3,4.0,3.0,3.0
2,0,2,2,10,4,1,2668,1,1,6,2,93620,2.0,11,1,8.0,6,2,2,2,3,3,3.0,3.0,3.0
2,0,1,2,7,2,1,2669,1,2,4,1,32290,0.0,25,0,10.0,2,10,0,2,2,4,3.0,3.0,4.0
2,0,2,1,17,4,1,2670,1,1,3,1,35780,2.0,14,1,20.0,2,5,0,2,3,3,3.0,3.0,3.0
2,0,2,0,14,1,1,2671,1,2,6,1,79880,0.0,18,0,4.0,3,4,1,1,3,3,3.0,4.0,3.0
1,0,2,1,1,3,3,2672,1,3,7,1,42840,4.0,11,0,10.0,5,4,0,3,2,3,4.0,2.0,3.0
1,0,2,1,5,3,3,2673,1,2,8,2,75530,0.0,19,0,5.0,3,5,0,4,3,3,4.0,1.0,1.0
3,1,2,1,17,3,3,2674,1,1,6,0,173280,4.0,15,2,20.0,1,3,2,0,3,3,4.0,1.0,3.0
2,0,2,2,25,3,3,2675,1,2,7,1,197010,0.0,11,0,20.0,3,20,9,6,4,3,2.0,4.0,2.0
2,0,0,1,8,4,1,2676,0,4,7,2,147320,0.0,12,0,9.0,3,9,1,7,3,3,2.0,1.0,3.0
1,0,2,1,11,4,3,2677,1,2,3,2,92780,0.0,20,0,4.0,3,4,0,0,3,4,4.0,3.0,3.0
2,0,1,1,5,1,5,2678,1,1,7,1,13590,4.0,12,0,17.0,2,5,0,3,3,3,3.0,4.0,3.0
2,0,2,1,2,1,3,2679,0,1,6,1,47790,4.0,14,2,9.0,3,7,1,7,3,3,4.0,1.0,3.0
1,0,2,1,8,2,3,2680,1,1,2,1,164220,0.0,20,1,6.0,3,6,0,3,3,4,2.0,2.0,3.0
3,0,1,1,6,1,3,2681,1,3,0,1,29960,2.0,18,1,17.0,2,9,0,8,2,3,4.0,2.0,2.0
2,0,2,2,4,3,3,2682,0,1,7,1,12610,2.0,14,1,6.0,6,4,1,2,3,3,2.0,3.0,4.0
3,1,2,1,7,2,1,2683,0,1,6,2,20990,8.0,12,1,8.0,2,6,0,5,3,3,2.0,4.0,1.0
3,0,1,2,1,4,1,2684,0,2,4,1,58100,0.0,21,1,10.0,2,10,1,7,3,4,3.0,2.0,3.0
2,1,2,1,2,3,1,2685,1,1,7,2,56470,6.0,19,0,7.0,2,0,0,0,3,3,4.0,3.0,3.0
2,0,1,1,10,2,3,2686,1,2,6,1,34200,0.0,14,0,8.0,3,8,3,0,3,3,4.0,3.0,3.0
1,0,2,2,5,4,3,2687,0,4,4,1,44000,9.0,17,1,6.0,3,2,2,2,2,3,1.0,2.0,3.0
2,0,1,1,9,2,3,2688,0,2,6,2,35000,0.0,16,1,7.0,2,7,3,6,2,3,4.0,4.0,2.0
4,0,2,2,2,2,2,2689,0,5,8,1,20660,4.0,12,1,12.0,3,1,0,0,3,3,3.0,1.0,2.0
1,0,2,1,11,4,3,2690,1,2,2,0,171690,0.0,17,2,1.0,2,1,0,0,3,3,4.0,3.0,3.0
2,0,1,2,18,4,1,2691,1,2,0,2,41620,0.0,15,1,9.0,1,9,1,8,3,3,4.0,3.0,3.0
2,0,2,1,7,3,1,2692,1,1,7,1,92040,6.0,23,1,17.0,2,7,7,7,3,4,3.0,3.0,2.0
2,0,2,0,3,4,0,2693,1,2,3,1,32940,0.0,11,0,5.0,2,5,0,3,3,3,1.0,2.0,3.0
1,0,2,2,29,4,1,2694,1,2,2,2,21270,0.0,11,1,9.0,3,9,0,8,2,3,4.0,3.0,3.0
2,0,2,1,2,2,3,2695,1,2,2,0,39750,0.0,15,1,5.0,3,5,4,3,3,3,1.0,3.0,2.0
2,0,2,1,28,3,5,2696,1,1,2,0,107930,0.0,11,3,2.0,1,2,1,2,2,3,2.0,4.0,3.0
1,0,2,1,16,2,1,2698,0,4,2,0,36460,0.0,14,0,10.0,3,10,8,8,4,3,2.0,1.0,3.0
2,0,2,0,22,3,0,2699,0,2,5,0,74460,0.0,19,0,6.0,3,6,0,5,3,3,1.0,2.0,2.0
1,0,0,1,8,3,1,2700,0,3,7,0,108510,0.0,16,1,1.0,2,1,0,0,4,3,4.0,4.0,2.0
4,0,2,1,11,3,3,2701,1,2,3,1,21090,2.0,13,0,31.0,3,25,3,7,3,3,1.0,4.0,3.0
2,0,2,1,29,3,1,2702,0,1,4,2,37220,5.0,14,0,6.0,0,3,1,2,3,3,4.0,4.0,3.0
1,0,0,1,1,5,1,2703,1,3,6,0,93800,0.0,16,0,4.0,2,4,1,3,2,3,1.0,3.0,2.0
2,1,2,1,1,3,1,2704,1,1,5,2,54860,7.0,12,1,10.0,2,5,0,3,3,3,3.0,1.0,3.0
2,0,2,2,24,3,2,2705,1,4,6,2,27420,0.0,11,1,12.0,2,12,2,11,3,3,1.0,2.0,3.0
1,0,2,2,2,3,1,2706,1,2,4,2,137570,0.0,12,1,0.0,3,0,0,0,3,3,3.0,4.0,3.0
2,1,2,2,15,2,2,2707,0,2,6,2,84630,2.0,13,0,8.0,2,4,1,3,1,3,2.0,1.0,3.0
4,0,2,2,2,1,1,2708,1,5,1,0,31620,4.0,15,0,26.0,4,14,4,8,3,3,3.0,,2.0
2,1,1,1,10,3,3,2709,0,2,4,2,165980,0.0,13,0,10.0,2,10,6,7,3,3,2.0,1.0,3.0
3,0,2,1,10,3,5,2710,1,2,2,1,66510,0.0,20,0,9.0,5,9,4,2,2,4,3.0,2.0,
3,0,2,1,3,1,1,2711,0,1,4,1,23450,3.0,15,2,24.0,0,22,5,17,3,3,1.0,4.0,3.0
3,0,2,2,2,3,1,2712,0,1,6,2,34200,3.0,13,2,22.0,3,2,2,1,1,3,2.0,1.0,2.0
2,0,2,2,3,3,3,2713,1,1,4,2,43730,4.0,14,0,7.0,3,1,0,0,3,3,3.0,4.0,3.0
3,0,2,0,26,3,1,2714,1,5,0,1,47590,2.0,21,0,9.0,2,4,1,3,3,4,4.0,4.0,4.0
1,0,2,1,1,4,5,2715,0,1,6,2,53010,0.0,16,1,10.0,3,10,1,8,3,3,4.0,3.0,3.0
2,1,2,0,1,4,3,2716,1,1,7,1,36730,3.0,14,1,19.0,3,1,0,0,3,3,4.0,4.0,4.0
1,1,2,0,2,5,0,2717,1,3,7,1,47680,2.0,11,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0
3,0,2,2,9,5,5,2718,0,1,5,0,12740,1.0,19,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0
3,1,2,1,12,4,3,2719,1,1,5,1,49000,0.0,11,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0
2,0,2,2,2,4,2,2720,1,3,4,1,104660,0.0,13,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0
2,0,2,1,25,1,1,2721,0,4,7,1,170070,9.0,12,1,6.0,2,1,0,0,2,3,2.0,1.0,4.0
2,0,1,2,9,2,2,2722,1,4,1,1,29090,2.0,11,0,10.0,2,5,1,3,2,3,3.0,1.0,3.0
2,0,2,1,10,1,3,2723,1,1,6,0,57650,0.0,14,1,1.0,2,1,0,0,3,3,3.0,4.0,3.0
1,0,2,2,8,2,2,2724,0,3,6,0,45990,0.0,15,1,1.0,3,1,0,0,2,3,4.0,1.0,3.0
1,1,2,2,4,3,2,2725,1,2,3,2,24040,0.0,12,0,1.0,6,1,0,1,3,3,1.0,3.0,2.0
1,0,1,2,24,3,1,2726,1,4,0,2,31720,0.0,20,1,9.0,1,9,1,7,3,4,4.0,3.0,3.0
1,0,1,1,1,4,3,2727,1,1,6,2,20330,0.0,14,1,12.0,3,12,3,7,1,3,3.0,4.0,3.0
3,1,2,2,20,4,2,2728,1,2,7,1,102090,1.0,13,1,23.0,2,22,15,8,3,3,2.0,3.0,3.0
2,0,0,1,7,2,5,2729,0,1,6,2,86200,0.0,13,1,9.0,2,9,8,7,2,3,2.0,3.0,3.0
2,0,2,1,17,3,1,2730,0,3,7,1,20640,4.0,16,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0
3,0,1,1,20,3,5,2731,1,3,7,2,40350,4.0,14,1,14.0,2,9,0,8,3,3,1.0,4.0,3.0
2,0,2,1,8,4,3,2732,0,3,6,1,38380,0.0,16,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0
3,1,2,1,2,4,5,2733,0,1,7,2,45910,9.0,16,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0
1,1,2,1,10,1,3,2734,1,1,7,2,25610,0.0,22,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0
3,0,2,1,1,1,3,2735,0,3,6,0,15630,5.0,12,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0
2,0,0,1,5,4,5,2736,0,3,4,1,48980,2.0,15,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0
1,0,2,1,4,4,1,2737,0,3,7,1,47890,7.0,20,1,5.0,2,2,0,0,3,4,,4.0,2.0
2,0,1,2,29,4,1,2738,0,1,1,2,31800,0.0,14,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0
2,0,1,1,15,3,3,2739,1,3,4,1,65490,0.0,20,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0
2,0,2,0,3,2,1,2740,0,1,2,1,63880,3.0,13,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0
2,0,2,2,10,2,1,2741,0,2,6,0,112440,3.0,12,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0
2,0,2,2,4,3,2,2742,1,4,1,0,160320,0.0,13,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0
2,0,2,1,21,3,4,2743,1,2,7,1,23620,0.0,11,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0
2,0,1,1,25,3,3,2744,1,2,4,2,163280,0.0,17,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0
3,0,2,2,2,4,2,2745,0,4,6,0,83760,5.0,14,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0
4,0,2,1,1,3,5,2746,1,1,2,2,166060,7.0,11,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0
2,0,2,2,1,2,2,2747,0,2,7,0,86060,0.0,14,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0
4,0,2,1,7,3,3,2748,1,3,6,0,22720,2.0,17,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0
2,0,1,1,3,3,1,2749,0,2,2,2,20180,0.0,13,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0
3,0,2,1,1,2,3,2750,0,1,7,0,70830,2.0,12,1,25.0,5,1,0,0,3,3,2.0,1.0,3.0
2,0,1,0,9,3,4,2751,0,2,8,1,40840,4.0,13,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0
2,1,2,2,7,2,1,2752,1,4,2,1,144110,0.0,18,3,1.0,2,1,0,0,4,3,4.0,3.0,2.0
4,0,1,1,10,4,1,2753,1,3,6,2,23080,7.0,19,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0
1,0,2,1,28,4,1,2754,0,1,8,1,48410,0.0,11,0,5.0,3,5,0,4,3,3,3.0,2.0,3.0
2,0,2,1,3,2,3,2755,0,3,7,2,42850,0.0,21,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0
2,0,2,2,3,4,1,2756,1,2,4,1,97150,0.0,15,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0
2,0,2,1,2,3,1,2757,1,2,8,1,43200,3.0,17,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0
2,0,2,1,27,3,3,2758,0,2,5,2,21320,0.0,18,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0
2,0,2,1,2,4,3,2759,1,2,0,2,101240,0.0,14,1,15.0,2,15,2,8,4,3,3.0,1.0,3.0
3,0,2,0,14,3,0,2760,0,1,7,1,54730,4.0,13,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0
2,0,2,1,1,3,1,2761,0,3,7,2,52070,4.0,17,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0
3,0,2,1,9,3,3,2762,1,3,3,0,164370,8.0,15,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0
1,0,2,2,18,3,1,2763,1,4,1,1,22960,0.0,18,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0
2,0,2,1,20,4,1,2764,0,3,1,2,40690,0.0,13,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0
4,0,2,1,2,3,1,2765,0,2,2,1,74410,3.0,12,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0
2,0,0,2,11,1,2,2766,1,2,2,0,24300,7.0,13,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0
2,0,2,1,8,2,3,2767,1,1,6,1,58780,0.0,14,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0
4,0,2,0,2,1,3,2768,1,2,7,2,26440,4.0,11,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0
1,0,2,1,10,3,3,2769,1,2,2,0,64390,3.0,22,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0
